url,name,5,4,3,2,1,total
https://www.amazon.com/HP-15-dw3033dx-i3-1115G4-1920x1080-Fingerprint/dp/B09CGNLYWM/ref=sr_1_70?keywords=laptop&qid=1638026691&sr=8-70#customerReviews,"HP 15-dw3033dx Everyday Value Laptop (Intel i3-1115G4 2-Core 8GB RAM 256GB PCIe SSD Intel UHD 15.6"" Full HD (1920x1080) Fingerprint WiFi Bluetooth Webcam 2xUSB 3.0 Win 10 Home) with Hub",100%,0%,0%,0%,0%,2
https://www.amazon.com/Lenovo-Ideapad-i5-9300H-Processor-81LK00HDUS/dp/B07VC55LF5/ref=sr_1_71?keywords=laptop&qid=1638026691&sr=8-71#customerReviews,Lenovo Ideapad L340 Gaming Laptop 15.6 Inch FHD (1920 X 1080) IPS Display Intel Core i5-9300H Processor 8GB DDR4 RAM 512GB Nvme SSD NVIDIA GeForce GTX 1650 Windows 10 81LK00HDUS Black,76%,14%,4%,2%,4%,1462
https://www.amazon.com/MSI-Summit-Flip-Professional-Laptop/dp/B08VJL564K/ref=sr_1_72?keywords=laptop&qid=1638026691&sr=8-72#customerReviews,"MSI Summit E13 Flip EVO Professional Laptop: 13"" IPS-Level Touch Screen Intel core i7-1185G7 Iris Xe 32GB RAM 1TB NVMe SSD Win10 PRO Pure White (A11MT-020)",24%,26%,14%,0%,36%,9
https://www.amazon.com/Lenovo-Chromebook-Convertible-11-6-Inch-81HY0000US/dp/B07GM2J11Q/ref=sr_1_73?keywords=laptop&qid=1638026691&sr=8-73#customerReviews,Lenovo Chromebook C330 2-in-1 Convertible Laptop 11.6-Inch HD (1366 x 768) IPS Display MediaTek MT8173C Processor 4GB LPDDR3 64 GB eMMC Chrome OS 81HY0000US Blizzard White,75%,13%,5%,2%,4%,8895
https://www.amazon.com/Dell-15-3510-Anti-Glare-LED-Backlit/dp/B098NR1P95/ref=sr_1_74?keywords=laptop&qid=1638026691&sr=8-74#customerReviews,"Dell Inspiron 15 3000 3510 Laptop 15.6"" Anti-Glare LED-Backlit Narrow Border Display Intel Celeron N4020 Processor 4GB DDR4 RAM 128GB PCIe SSD WiFiBluetooth Black Windows 10 S",46%,27%,0%,27%,0%,4
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A003811715ELF25LD7D1A&url=%2FTocosy-10-1Inch-Graphics-Computer-Bluetooth%2Fdp%2FB0861PWPKF%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026691%26sr%3D8-75-spons%26psc%3D1%26smid%3DAY5L4JFI75MIZ&qualifier=1638026691&id=8203855573246510&widgetName=sp_mtf#customerReviews,Tocosy Laptop 10.1Inch Quad Core Windows 10 HD Graphics Ultra Thin Computer PC 2GB RAM 32GB Storage 1.92GHZ USB 2.0 WiFi Bluetooth HDMI IPS Display Notebook (Black),48%,12%,14%,10%,17%,155
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03099312GET380KRBZGB&url=%2FKensington-MacBook-Locking-Station-K64453WW%2Fdp%2FB01MTBQUX2%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026691%26sr%3D8-76-spons%26psc%3D1&qualifier=1638026691&id=8203855573246510&widgetName=sp_mtf#customerReviews,Kensington MacBook and Surface Laptop Locking Station with Keyed Lock Cable (K64453WW),61%,24%,4%,3%,7%,287
https://www.amazon.com/GIGABYTE-G5-GD-Anti-Glare-GD-51US123SH/dp/B093Z27X2L/ref=sr_1_77?keywords=laptop&qid=1638026691&sr=8-77#customerReviews,"GIGABYTE G5 GD - 15.6"" FHD IPS Anti-Glare 144Hz Intel Core i5 NVIDIA GeForce RTX 3050 Laptop GPU 4GB GDDR6 16GB Memory 512GB SSD Win10 Home Black Gaming Laptop (G5 GD-51US123SH)",56%,10%,0%,10%,23%,13
https://www.amazon.com/SAMSUNG-Platform-Computer-Processor-Long-Lasting/dp/B091WY8D1C/ref=sr_1_78?keywords=laptop&qid=1638026691&sr=8-78#customerReviews,"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i5 Processor 8GB Memory 512GB SSD Long-Lasting Battery Mystic Blue",66%,17%,7%,4%,6%,284
https://www.amazon.com/Acer-Display-Graphics-Keyboard-A515-43-R6DE/dp/B07Z11X58J/ref=sr_1_79?keywords=laptop&qid=1638026691&sr=8-79#customerReviews,"Acer Aspire 5 Slim Laptop 15.6"" Full HD IPS Display AMD Ryzen 7 3700U RX Vega 10 Graphics 8GB DDR4 512GB SSD Backlit Keyboard Windows 10 Home A515-43-R6DE",78%,14%,4%,1%,3%,779
https://www.amazon.com/HP-Laptop-Business-i3-1005G1-Bluetooth/dp/B0932GTZ2Z/ref=sr_1_80?keywords=laptop&qid=1638026691&sr=8-80#customerReviews,Newest HP 14 inch HD Display Laptop for Business or Student Intel Core i3-1005G1(Up to 3.4GHz) 16GB DDR4 RAM 512GB SSD WiFi Bluetooth HDMI Windows 10,74%,13%,7%,1%,5%,123
https://www.amazon.com/Acer-i7-1165G7-Graphics-Fingerprint-SF313-53-78UG/dp/B08P5724PZ/ref=sr_1_81?keywords=laptop&qid=1638026691&sr=8-81#customerReviews,"Acer Swift 3 Intel Evo Thin & Light Laptop 13.5"" 2256 x 1504 IPS Intel Core i7-1165G7 Intel Iris Xe Graphics 8GB LPDDR4X 512GB NVMe SSD Wi-Fi 6 Fingerprint Reader Back-lit KB SF313-53-78UG",52%,29%,0%,19%,0%,8
https://www.amazon.com/MSI-GF75-Thin-10UEK-029-i7-10750H/dp/B08SWJT5Q2/ref=sr_1_82?keywords=laptop&qid=1638026691&sr=8-82#customerReviews,"MSI GF75 Thin 10UEK-029 17.3"" 144Hz 3ms FHD Gaming Laptop Intel Core i7-10750H RTX3060 16GB 512GB NVMe SSD Win10",82%,12%,3%,3%,0%,47
https://www.amazon.com/HP-EliteBook-840-G3-Anti-Glare/dp/B083PQDBHN/ref=sr_1_83?keywords=laptop&qid=1638026691&sr=8-83#customerReviews,"HP EliteBook 840 G3 Business Laptop 14"" Anti-Glare FHD (1920x1080) Touch Screen Intel Core i7-6600U 2.6GHz 16GB DDR4 512GB SSD Windows 10 Pro (Renewed)",65%,20%,3%,4%,8%,99
https://www.amazon.com/Lenovo-IdeaPad-Touchscreen-Fingerprint-Accessories/dp/B097BCDHH6/ref=sr_1_84?keywords=laptop&qid=1638026691&sr=8-84#customerReviews,"2021 Newest Lenovo IdeaPad Flex 5 14.0"" 2-in-1 Laptop FHD IPS Touchscreen AMD Ryzen 3 5300U 4-Core (up to 3.80 GHz) 4GB RAM 256GB NVMe SSD Fingerprint Webcam HDMI Win10 S w/GM Accessories",33%,48%,0%,0%,19%,12
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0459163HOYDBO0TJ3VY&url=%2FHP-Newest-Processor-Storage-Classroom%2Fdp%2FB09CGTFB2P%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026691%26sr%3D8-85-spons%26psc%3D1&qualifier=1638026691&id=8203855573246510&widgetName=sp_btf#customerReviews,HP 2021 Newest 14in Ultra Light Laptop Intel N4020 Processor(Up to 2.8GHz) 8GB RAM 192GB Storage(64GB eMMC+128GB Micro SD) 1 Year Office 365 Webcam HDMI WiFi USB-A&C Google Classroom or Zoom,67%,18%,5%,3%,7%,208
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A05793771WXHIO2HVOSWP&url=%2FNewest-HP-Light-Weight-Bluetooth-Accessories%2Fdp%2FB08XJRQRDZ%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026691%26sr%3D8-86-spons%26psc%3D1%26smid%3DAM0VWZ1WMK39K&qualifier=1638026691&id=8203855573246510&widgetName=sp_btf#customerReviews,"2021 Newest HP 14"" HD Laptop Light-Weight AMD 3020e(Up to 2.6GHz) 8GB RAM 256GB SSD + 64GB eMMC 1 Year Office 365 WiFi Bluetooth 5 USB Type-A&C HDMI Webcam Win10 w/Ghost Manta Accessories",68%,15%,7%,3%,8%,470
https://www.amazon.com/Lenovo-Chromebook-11-6-Inch-Processor-82HG0006US/dp/B08T6N424Z/ref=sxbs_sbv_search_btf?cv_ct_cx=laptop&keywords=laptop&pd_rd_i=B08T6N424Z&pd_rd_r=4d626d06-5a26-490c-a4a2-4e8db13651fe&pd_rd_w=2gaCv&pd_rd_wg=GQAYA&pf_rd_p=4a33be0c-5de3-47f0-828b-e64e836b17dc&pf_rd_r=YSGF6EH5EH8ZG83F93WY&qid=1638026691&sr=1-65-f83e8533-c63d-4064-a6c8-4beb7d62281f#customerReviews,"Lenovo Chromebook Flex 3 11"" Laptop 11.6-Inch HD (1366 x 768) IPS Display MediaTek MT8173C Processor 4GB LPDDR3 64 GB eMMC Chrome OS 82HG0006US Blizzard White",61%,13%,6%,3%,16%,725
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A01441322GDJUNL451C83&url=%2F%25E3%2580%2590Friday-Portable-Monitor-FOOWIN-Computer%2Fdp%2FB099JPSLZM%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026818%26sr%3D8-81-spons%26psc%3D1&qualifier=1638026818&id=5040221440005375&widgetName=sp_atf_next#customerReviews,Portable Monitor FOOWIN 15.6 Inch FHD Computer Display 1080P 178° IPS Portable Dual USB C Monitor Eye Care Screen with HDMI Type-C for Laptop PC MAC Phone Xbox PS4 with Stand Case,78%,8%,0%,0%,13%,23
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A08161901P5OE6KZEEZWV&url=%2FHP-Business-i5-7200U-Graphics-Microsoft%2Fdp%2FB09C1PWYBT%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026818%26sr%3D8-82-spons%26psc%3D1&qualifier=1638026818&id=5040221440005375&widgetName=sp_atf_next#customerReviews,"HP 15.6"" FHD Laptop for Business & Student AMD Athlon Silver 3050U (up to 3.2GHz Beat i5-7200U) 8GB RAM 256GB SSD AMD Radeon Graphics HDMI Webcam Windows 10 + 1 Year Microsoft 365",60%,20%,4%,4%,13%,48
https://www.amazon.com/MSI-Prestige-Evo-Professional-Laptop/dp/B09FNTLZYJ/ref=sr_1_83?keywords=laptop&qid=1638026818&sr=8-83#customerReviews,"MSI Prestige 14 Evo Professional Laptop: 14"" FHD Ultra-Thin Bezel Display Intel Core i5-1135G7 Intel Iris Xe 16GB RAM 512GB NVMe SSD Thunderbolt 4 Win10 Home Intel Evo Carbon Gray (A11M-628)",61%,17%,2%,7%,13%,62
https://www.amazon.com/14-VUCATIMES-Quad-Core-Computer-Removable/dp/B08BRS78G7/ref=sr_1_84?keywords=laptop&qid=1638026818&sr=8-84#customerReviews,VUCATIMES Laptop Computer 14-inch Windows-10 - IPS Full HD Display Intel Quad-Core 6GB RAM 128GB SSD AC WiFi Numeric Keypad Mini HDMI Cobalt Blue (4 Core),43%,20%,12%,9%,16%,256
https://www.amazon.com/Apple-MacBook-MJVE2LL-13-inch-Refurbished/dp/B013HD3INW/ref=sr_1_85?keywords=laptop&qid=1638026818&sr=8-85#customerReviews,Apple MacBook Air MJVE2LL/A 13-inch Laptop 1.6GHz Core i54GB RAM128GB SSD (Renewed),70%,12%,5%,2%,11%,1622
https://www.amazon.com/Dell-Inspiron-15-Processor-Touchscreen/dp/B00NF0IM5M/ref=sr_1_87?keywords=laptop&qid=1638026818&sr=8-87#customerReviews,Dell Inspiron 15 - 5547 15.6 Inch Laptop (Intel Core i7-4510U Processor 16GB DDR3 1TB HDD Full HD 1920x1080 Touchscreen Windows 8.1),43%,9%,15%,8%,24%,35
https://www.amazon.com/Acer-i7-1165G7-Graphics-Fingerprint-SF314-511-70TU/dp/B093TLMDK9/ref=sr_1_88?keywords=laptop&qid=1638026818&sr=8-88#customerReviews,"Acer Swift 3 Intel Evo Thin & Light Laptop | 14.0"" Full HD IPS | Intel Core i7-1165G7 | Intel Iris Xe Graphics | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6 | Fingerprint Reader | Back-lit KB | SF314-511-70TU",71%,0%,29%,0%,0%,4
https://www.amazon.com/Acer-Chromebook-Traditional-NX-GM8AA-001-C731-C8VEN/dp/B081BB1H43/ref=sr_1_89?keywords=laptop&qid=1638026818&sr=8-89#customerReviews,"Acer Chromebook 11 N7 11.6"" 16GB Flash 4GB RAM Traditional Laptop (NX.GM8AA.001;C731-C8VEN) (Renewed)",100%,0%,0%,0%,0%,10
https://www.amazon.com/HP-Pavilion-13-3-inch-1920x1080-Fingerprint/dp/B07Q221T75/ref=sr_1_90?keywords=laptop&qid=1638026818&sr=8-90#customerReviews,HP Pavilion 13 i3-8145U 8GB 128GB SSD 13.3-inch 1920x1080 Fingerprint Reader Windows 10 Laptop (Renewed),76%,13%,6%,2%,2%,120
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0363572X5OYJ173XZ81&url=%2FFusion5-14-1inch-A90B-Windows-Laptop%2Fdp%2FB08GSRRKSR%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026818%26sr%3D8-91-spons%26psc%3D1%26smid%3DA1466J67BJZVSO&qualifier=1638026818&id=5040221440005375&widgetName=sp_mtf#customerReviews,Fusion5 14.1inch A90B+ Pro 64GB Windows 10 Laptop - 4GB RAM 64GB Storage Full HD IPS Bluetooth 2MP Webcam Dual Band WiFi Laptop,59%,20%,8%,4%,10%,1176
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A01261901KPTYHBD6IDJC&url=%2FLenovo-IdeaPad-Processor-Graphics-81VU00D1US%2Fdp%2FB09BG85LRV%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026818%26sr%3D8-92-spons%26psc%3D1&qualifier=1638026818&id=5040221440005375&widgetName=sp_mtf#customerReviews,"Lenovo IdeaPad 1 Laptop 14.0"" HD (1366 x 768) Display Intel Celeron N4020 Processor 4GB DDR4 RAM 64 GB SSD Storage Intel UHD Graphics 600 Windows 11 in S Mode 81VU00D1US Ice Blue",100%,0%,0%,0%,0%,2
https://www.amazon.com/MSI-Alpha-17-A4DEK-011-R7-4800H/dp/B08L54KH5Z/ref=sr_1_93?keywords=laptop&qid=1638026818&sr=8-93#customerReviews,"MSI Alpha 17 AMD Gaming Laptop: 17.3"" 144Hz FHD 1080p Ryzen 7 4800H AMD Radeon RX5600M 16GB 1TB NVMe SSD WiFi 6 RGB Keyboard Win10 Aluminum Black (A4DEK-011)",58%,31%,12%,0%,0%,11
https://www.amazon.com/MSI-GE76-i7-11800H-GeForce-Windows/dp/B09FXBWY24/ref=sr_1_95?keywords=laptop&qid=1638026818&sr=8-95#customerReviews,"MSI GE76 Raider Gaming Laptop Intel Core i7-11800H GeForce RTX 3060 17.3"" FHD 144HZ 16GB RAM 1TB NVMe SSD Wi-Fi6 Windows 10",100%,0%,0%,0%,0%,17
https://www.amazon.com/MSI-GL66-Gaming-Laptop-i7-11800H/dp/B09127DDVT/ref=sr_1_96?keywords=laptop&qid=1638026818&sr=8-96#customerReviews,"MSI GL66 Gaming Laptop: 15.6"" 144Hz FHD 1080p Display Intel Core i7-11800H NVIDIA GeForce RTX 3070 16GB 512GB SSD Win10 Black (11UGK-001)",72%,15%,4%,2%,8%,166
https://www.amazon.com/Microsoft-Surface-Laptop-Studio-Touchscreen/dp/B09F8XX4NS/ref=sr_1_98?keywords=laptop&qid=1638026818&sr=8-98#customerReviews,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel Core i7 - 32GB Memory - 1TB SSD - Platinum",75%,25%,0%,0%,0%,7
https://www.amazon.com/HP-15-dw0046nr-Notebook-6EH24UA-ABA/dp/B084P4YDRR/ref=sr_1_99?keywords=laptop&qid=1638026818&sr=8-99#customerReviews,"HP 15-dw0046nr 15.6"" Notebook Intel Core i5-8265U 8GB RAM 1TB HDD Windows 10 Home 64-bit (6EH24UA#ABA)",91%,9%,0%,0%,0%,10
https://www.amazon.com/HP-i5-1135G7-Processor-Micro-Edge-15-eg0010nr/dp/B08KGZVHCV/ref=sr_1_100?keywords=laptop&qid=1638026818&sr=8-100#customerReviews,HP Pavilion 15 Laptop 11th Gen Intel Core i5-1135G7 Processor 8 GB RAM 515 GB SSD Storage HD IPS Micro-Edge Display Windows 10 Home Compact Design Long Battery Life (15-eg0010nr 2020),79%,8%,0%,5%,8%,30
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0824445KX6JY9GKUYI1&url=%2FNewest-Acer-Aspire-i3-1115G4-Windows%2Fdp%2FB09DKHYMBS%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026818%26sr%3D8-101-spons%26psc%3D1&qualifier=1638026818&id=5040221440005375&widgetName=sp_btf#customerReviews,"2021 Newest Acer Aspire 5 15.6"" FHD Laptop 11th Intel Core i3-1115G4 (up to 4.1GHz) 12GB RAM 256GB NVMe SSD WiFi 6 USB-A&C Webcam HDMI Windows 10 S",49%,51%,0%,0%,0%,3
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A07495584W2JTTCMMJCD&url=%2FHP-i5-1135G7-DDR4-3200MHz-Graphics-Accessories%2Fdp%2FB099RMQR5R%2Fref%3Dsr_1_102_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026818%26sr%3D8-102-spons%26psc%3D1%26smid%3DAM0VWZ1WMK39K&qualifier=1638026818&id=5040221440005375&widgetName=sp_btf#customerReviews,"2021 Newest HP 17.3"" FHD 1080P IPS Laptop 11th Gen Intel 4-Core i5-1135G7(up to 4.2 GHz) 12GB DDR4-3200MHz 512GB PCIe SSD Intel Iris Xe Graphics WiFi HDMI Webcam Win10 S w/GM Accessories",56%,23%,11%,10%,0%,22
https://www.amazon.com/Lenovo-Chromebook-11-6-Inch-Processor-82HG0006US/dp/B08T6N424Z/ref=sxbs_sbv_search_btf?cv_ct_cx=laptop&keywords=laptop&pd_rd_i=B08T6N424Z&pd_rd_r=b132a5df-6f92-4f3b-bda3-374b86868eed&pd_rd_w=6vagV&pd_rd_wg=HBjGO&pf_rd_p=4a33be0c-5de3-47f0-828b-e64e836b17dc&pf_rd_r=92K767CGN53F9MAY6397&qid=1638026818&sr=1-81-f83e8533-c63d-4064-a6c8-4beb7d62281f#customerReviews,"Lenovo Chromebook Flex 3 11"" Laptop 11.6-Inch HD (1366 x 768) IPS Display MediaTek MT8173C Processor 4GB LPDDR3 64 GB eMMC Chrome OS 82HG0006US Blizzard White",61%,13%,6%,3%,16%,725
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A06127203DMRMN1HD1TMV&url=%2FLincPlus-Computer-Portable-Lightweight-Aluminium%2Fdp%2FB085Y1DC49%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026917%26sr%3D8-97-spons%26psc%3D1&qualifier=1638026917&id=3529858137951019&widgetName=sp_atf_next#customerReviews,LincPlus 14-inch Laptop Computer 1920 x 1080Intel Celeron N33504GB RAM 64GB eMMC Storage Support 1TB SSD Expansion Portable Lightweight Mini UltrabookWindows 10 Home in S Mode White Netbook,45%,17%,8%,8%,21%,423
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03945483SUIQTN3BBXII&url=%2FLincPlus-Schoolbook-Display-Processor-Graphics%2Fdp%2FB091JW27QV%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026917%26sr%3D8-98-spons%26psc%3D1&qualifier=1638026917&id=3529858137951019&widgetName=sp_atf_next#customerReviews,LincPlus Schoolbook 14-inch Laptop Full HD 1920 x 1080 IPS Display Intel Celeron N3350 Processor 4GB RAM 64GB eMMC StorageMetal Body Intel HD Graphics 500 Windows 10 Home in S Mode PC,38%,15%,20%,10%,16%,17
https://www.amazon.com/LG-Gram-15Z90P-Ultra-Lightweight-Thunderbolt/dp/B0942BQLLY/ref=sr_1_100?keywords=laptop&qid=1638026917&sr=8-100#customerReviews,"LG Gram 15Z90P – 15.6"" Full HD IPS (1920x1080) Ultra-Lightweight Laptop with 11th Gen Intel Core i5-1135G7 CPU 8GB RAM 512GB SSD Up to 21 Hour Battery Thunderbolt 4 Black – 2021",77%,23%,0%,0%,0%,7
https://www.amazon.com/Acer-i7-1165G7-Graphics-Fingerprint-SF314-511-70TU/dp/B093TLMDK9/ref=sr_1_101?keywords=laptop&qid=1638026917&sr=8-101#customerReviews,"Acer Swift 3 Intel Evo Thin & Light Laptop | 14.0"" Full HD IPS | Intel Core i7-1165G7 | Intel Iris Xe Graphics | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6 | Fingerprint Reader | Back-lit KB | SF314-511-70TU",71%,0%,29%,0%,0%,4
https://www.amazon.com/Acer-Chromebook-Traditional-NX-GM8AA-001-C731-C8VEN/dp/B081BB1H43/ref=sr_1_102?keywords=laptop&qid=1638026917&sr=8-102#customerReviews,"Acer Chromebook 11 N7 11.6"" 16GB Flash 4GB RAM Traditional Laptop (NX.GM8AA.001;C731-C8VEN) (Renewed)",100%,0%,0%,0%,0%,10
https://www.amazon.com/Microsoft-Surface-Laptop-Studio-Touchscreen/dp/B09F8XX4NS/ref=sr_1_103?keywords=laptop&qid=1638026917&sr=8-103#customerReviews,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel Core i7 - 32GB Memory - 1TB SSD - Platinum",75%,25%,0%,0%,0%,7
https://www.amazon.com/HP-Pavilion-13-3-inch-1920x1080-Fingerprint/dp/B07Q221T75/ref=sr_1_104?keywords=laptop&qid=1638026917&sr=8-104#customerReviews,HP Pavilion 13 i3-8145U 8GB 128GB SSD 13.3-inch 1920x1080 Fingerprint Reader Windows 10 Laptop (Renewed),76%,13%,6%,2%,2%,120
https://www.amazon.com/Lenovo-IdeaPad-Touchscreen-Fingerprint-Accessories/dp/B097BCDHH6/ref=sr_1_105?keywords=laptop&qid=1638026917&sr=8-105#customerReviews,"2021 Newest Lenovo IdeaPad Flex 5 14.0"" 2-in-1 Laptop FHD IPS Touchscreen AMD Ryzen 3 5300U 4-Core (up to 3.80 GHz) 4GB RAM 256GB NVMe SSD Fingerprint Webcam HDMI Win10 S w/GM Accessories",33%,48%,0%,0%,19%,12
https://www.amazon.com/MSI-Alpha-17-A4DEK-011-R7-4800H/dp/B08L54KH5Z/ref=sr_1_106?keywords=laptop&qid=1638026917&sr=8-106#customerReviews,"MSI Alpha 17 AMD Gaming Laptop: 17.3"" 144Hz FHD 1080p Ryzen 7 4800H AMD Radeon RX5600M 16GB 1TB NVMe SSD WiFi 6 RGB Keyboard Win10 Aluminum Black (A4DEK-011)",58%,31%,12%,0%,0%,11
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0252762KAVEUO792M17&url=%2FFlagship-Acer-Chromebook-IPS-Touchscreen%2Fdp%2FB08WP9RLCD%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026917%26sr%3D8-107-spons%26psc%3D1%26smid%3DAKJ7ND6X6KF2J&qualifier=1638026917&id=3529858137951019&widgetName=sp_mtf#customerReviews,"2021 Flagship Acer Chromebook 15.6"" FHD 1080p IPS Touchscreen Light Computer Laptop Intel Celeron N4020 4GB RAM 64GB eMMCHD WebcamWiFi 12+ Hours BatteryChrome OSw/Marxsol Cables",77%,13%,3%,2%,4%,127
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A036126413L3B6QOFYD7B&url=%2FConference-Lighting-Conferencing-Broadcasting-Streaming%2Fdp%2FB08LDSSVBQ%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dlaptop%26qid%3D1638026917%26sr%3D8-108-spons%26psc%3D1&qualifier=1638026917&id=3529858137951019&widgetName=sp_mtf#customerReviews,Video Conference Lighting Zoom Light for Video Conference with Suction Cup Webcam Lighting for Laptop Video ConferencingLaptop Zoom Call Light Remote WorkingSelf Broadcasting and Live Streaming,31%,19%,14%,0%,36%,13
https://www.amazon.com/MSI-GE76-i7-11800H-GeForce-Windows/dp/B09FXBWY24/ref=sr_1_110?keywords=laptop&qid=1638026917&sr=8-110#customerReviews,"MSI GE76 Raider Gaming Laptop Intel Core i7-11800H GeForce RTX 3060 17.3"" FHD 144HZ 16GB RAM 1TB NVMe SSD Wi-Fi6 Windows 10",100%,0%,0%,0%,0%,17
https://www.amazon.com/MSI-GL66-Gaming-Laptop-i7-11800H/dp/B09127DDVT/ref=sr_1_112?keywords=laptop&qid=1638026917&sr=8-112#customerReviews,"MSI GL66 Gaming Laptop: 15.6"" 144Hz FHD 1080p Display Intel Core i7-11800H NVIDIA GeForce RTX 3070 16GB 512GB SSD Win10 Black (11UGK-001)",72%,15%,4%,2%,8%,166
https://www.amazon.com/Samsung-Galaxy-Chromebook-i3-Processor-Fiesta/dp/B097WD9P4K/ref=sr_1_113?keywords=laptop&qid=1638026917&sr=8-113#customerReviews,"Samsung Galaxy Chromebook 2 13.3"" Intel Core i3-Processor 128GB 8GB RAM Fiesta Red (2021 Model) - XE530QDA-KA1US",74%,12%,8%,0%,6%,18
https://www.amazon.com/ASUS-Quad-Core-i5-9300H-Keyboard-Included/dp/B082L4S385/ref=sr_1_114?keywords=laptop&qid=1638026917&sr=8-114#customerReviews,ASUS ZenBook 13 Ultra-Slim Laptop 13.3” OLED FHD NanoEdge Bezel Display Intel Core i5-1135G7 8GB LPDDR4X RAM 256GB SSD NumberPad Thunderbolt 4 Wi-Fi 6 Windows 10 HomeBlack UX325EA-DS51,75%,14%,3%,2%,6%,314
https://www.amazon.com/ASUS-Chromebook-C200MA-DS01-11-6-Laptop/dp/B07W3QJL75/ref=sr_1_115?keywords=laptop&qid=1638026917&sr=8-115#customerReviews,"ASUS Chromebook C200MA-DS01 11.6"" Laptop - Intel Bay Trail-M Celeron N2830 (2.16 GHz) 2GB RAM 16GB eMMC SSD Chrome OS (Renewed)",50%,13%,12%,4%,20%,161
https://www.amazon.com/ASUS-Ultra-Slim-i7-1165G7-Thunderbolt-UX325EA-XS74/dp/B08XBF1269/ref=sr_1_116?keywords=laptop&qid=1638026917&sr=8-116#customerReviews,ASUS ZenBook 13 Ultra-Slim Laptop 13.3” OLED FHD NanoEdge Bezel Display Intel Core i7-1165G7 16GB LPDDR4X RAM 512GB SSD NumberPad Thunderbolt 4 Wi-Fi 6 Windows 10 Pro Pine Grey UX325EA-XS74,67%,17%,6%,5%,6%,413
