https://www.tripadvisor.com/Hotel_Review-g187323-d659801-Reviews-Clipper_City_Home-Berlin.html#REVIEWS,Clipper City Home,551,164,16,9,1
https://www.tripadvisor.com/Hotel_Review-g187323-d233880-Reviews-Mercure_Hotel_Residenz_Berlin_Checkpoint_Charlie-Berlin.html#REVIEWS,Mercure Hotel & Residenz Berlin Checkpoint Charlie,2238,1334,168,29,22
https://www.tripadvisor.com/Hotel_Review-g187323-d232601-Reviews-Hollywood_Media_Hotel-Berlin.html#REVIEWS,Hollywood Media Hotel,675,533,105,24,12
https://www.tripadvisor.com/Hotel_Review-g187323-d276043-Reviews-Berlin_Marriott_Hotel-Berlin.html#REVIEWS,Berlin Marriott Hotel,1577,744,172,47,41
https://www.tripadvisor.com/Hotel_Review-g187323-d15642842-Reviews-Numa_l_Drift_Rooms_Apartments-Berlin.html#REVIEWS,numa l Drift Rooms & Apartments,16,4,2,2,2
https://www.tripadvisor.com/Hotel_Review-g187323-d1917207-Reviews-INNSiDE_by_Melia_Berlin_Mitte-Berlin.html#REVIEWS,INNSiDE by Melia Berlin Mitte,1168,1370,316,84,42
https://www.tripadvisor.com/Hotel_Review-g187323-d15077735-Reviews-Schulz_Hotel_Berlin_Wall-Berlin.html#REVIEWS,Schulz Hotel Berlin Wall,214,142,42,12,10
https://www.tripadvisor.com/Hotel_Review-g187323-d1676199-Reviews-NH_Berlin_Potsdamer_Platz-Berlin.html#REVIEWS,NH Berlin Potsdamer Platz,287,437,127,24,14
https://www.tripadvisor.com/Hotel_Review-g187323-d638834-Reviews-Hotel_Berlin_Berlin-Berlin.html#REVIEWS,Hotel Berlin Berlin,1334,1895,734,209,152
https://www.tripadvisor.com/Hotel_Review-g187323-d602155-Reviews-Schoenhouse_Apartments-Berlin.html#REVIEWS,Schoenhouse Apartments,337,239,45,13,12
https://www.tripadvisor.com/Hotel_Review-g187323-d260365-Reviews-Mercure_Hotel_Berlin_City-Berlin.html#REVIEWS,Mercure Hotel Berlin City,610,884,227,38,29
https://www.tripadvisor.com/Hotel_Review-g187323-d234919-Reviews-HONIGMOND_Boutique_Hotel-Berlin.html#REVIEWS,HONIGMOND Boutique Hotel,127,76,10,9,2
https://www.tripadvisor.com/Hotel_Review-g187323-d15111070-Reviews-Hotel_Indigo_Berlin_East_Side_Gallery_an_IHG_hotel-Berlin.html#REVIEWS,Hotel Indigo Berlin - East Side Gallery an IHG hotel,70,15,3,1,2
https://www.tripadvisor.com/Hotel_Review-g187323-d2722016-Reviews-TWO_Hotel_Berlin_by_Axel-Berlin.html#REVIEWS,TWO Hotel Berlin by Axel,235,79,43,20,14
https://www.tripadvisor.com/Hotel_Review-g187323-d233975-Reviews-Hotel_Sylter_Hof_Berlin-Berlin.html#REVIEWS,Hotel Sylter Hof Berlin,349,560,138,34,18
https://www.tripadvisor.com/Hotel_Review-g187323-d305995-Reviews-St_Christopher_s_Inn_Berlin-Berlin.html#REVIEWS,St. Christopher's Inn Berlin,447,369,114,29,28
https://www.tripadvisor.com/Hotel_Review-g187323-d563485-Reviews-Holiday_Inn_Express_Berlin_City_Centre_an_IHG_hotel-Berlin.html#REVIEWS,Holiday Inn Express Berlin City Centre an IHG hotel,514,879,332,81,56
https://www.tripadvisor.com/Hotel_Review-g187323-d199384-Reviews-Mercure_Hotel_Berlin_Zentrum-Berlin.html#REVIEWS,Mercure Hotel Berlin Zentrum,180,376,167,45,17
https://www.tripadvisor.com/Hotel_Review-g187323-d1791221-Reviews-Industriepalast-Berlin.html#REVIEWS,Industriepalast,162,150,33,14,16
https://www.tripadvisor.com/Hotel_Review-g187323-d13451254-Reviews-AC_Hotel_by_Marriott_Berlin_Humboldthain_Park-Berlin.html#REVIEWS,AC Hotel by Marriott Berlin Humboldthain Park,17,19,7,4,0
https://www.tripadvisor.com/Hotel_Review-g187323-d199415-Reviews-AMBER_ECONTEL_HOTEL_Berlin_Charlottenburg-Berlin.html#REVIEWS,AMBER ECONTEL HOTEL Berlin-Charlottenburg,94,262,171,41,21
https://www.tripadvisor.com/Hotel_Review-g187323-d12351517-Reviews-Ocak_Apartment_Hotel-Berlin.html#REVIEWS,Ocak Apartment & Hotel,19,23,14,3,5
https://www.tripadvisor.com/Hotel_Review-g187323-d1526814-Reviews-Aspria_Berlin_Ku_damm-Berlin.html#REVIEWS,Aspria Berlin Ku'damm,176,116,40,9,13
https://www.tripadvisor.com/Hotel_Review-g187323-d775090-Reviews-MEININGER_Hotel_Berlin_Alexanderplatz-Berlin.html#REVIEWS,MEININGER Hotel Berlin Alexanderplatz,125,223,110,34,39
https://www.tripadvisor.com/Hotel_Review-g187323-d234931-Reviews-HappyGoLucky_Hotel_Hostel-Berlin.html#REVIEWS,HappyGoLucky Hotel & Hostel,65,139,93,26,28
https://www.tripadvisor.com/Hotel_Review-g187323-d490876-Reviews-Vienna_Townhouse_Berlin-Berlin.html#REVIEWS,Vienna Townhouse Berlin,104,75,18,5,9
https://www.tripadvisor.com/Hotel_Review-g187323-d293263-Reviews-Victor_s_Residenz_Hotel_Berlin_Tegel-Berlin.html#REVIEWS,Victor's Residenz-Hotel Berlin-Tegel,65,212,107,19,5
https://www.tripadvisor.com/Hotel_Review-g187323-d4090024-Reviews-Quentin_Boutique_Hotel-Berlin.html#REVIEWS,Quentin Boutique Hotel,71,93,49,27,23
https://www.tripadvisor.com/Hotel_Review-g187323-d593360-Reviews-Novum_Hotel_City_B-Berlin.html#REVIEWS,Novum Hotel City B,155,417,158,50,37
https://www.tripadvisor.com/Hotel_Review-g187323-d200385-Reviews-Hotel_Mueggelsee_Berlin-Berlin.html#REVIEWS,Hotel Mueggelsee Berlin,119,363,320,96,60
https://www.tripadvisor.com/Hotel_Review-g187323-d15642842-Reviews-Numa_l_Drift_Rooms_Apartments-Berlin.html#REVIEWS,numa l Drift Rooms & Apartments,16,4,2,2,2
https://www.tripadvisor.com/Hotel_Review-g187323-d200263-Reviews-Ibis_Berlin_Mitte-Berlin.html#REVIEWS,Ibis Berlin Mitte,529,1063,286,55,29
https://www.tripadvisor.com/Hotel_Review-g187323-d6896648-Reviews-Leonardo_Hotel_Berlin_Mitte-Berlin.html#REVIEWS,Leonardo Hotel Berlin Mitte,636,612,176,58,45
https://www.tripadvisor.com/Hotel_Review-g187323-d601486-Reviews-Hotel_de_Rome-Berlin.html#REVIEWS,Hotel de Rome,1272,322,88,38,12
https://www.tripadvisor.com/Hotel_Review-g187323-d199395-Reviews-Hotel_Palace_Berlin-Berlin.html#REVIEWS,Hotel Palace Berlin,1824,737,228,64,48
https://www.tripadvisor.com/Hotel_Review-g187323-d4747001-Reviews-Hotel_BIG_MAMA_Berlin-Berlin.html#REVIEWS,Hotel BIG MAMA Berlin,105,111,29,3,7
https://www.tripadvisor.com/Hotel_Review-g187323-d200263-Reviews-Ibis_Berlin_Mitte-Berlin.html#REVIEWS,Ibis Berlin Mitte,529,1063,286,55,29
https://www.tripadvisor.com/Hotel_Review-g187323-d940460-Reviews-Premier_Inn_Berlin_City_Centre_hotel-Berlin.html#REVIEWS,Premier Inn Berlin City Centre hotel,20,10,5,2,1
https://www.tripadvisor.com/Hotel_Review-g187323-d12419465-Reviews-Capri_by_Fraser_Berlin-Berlin.html#REVIEWS,Capri by Fraser Berlin,279,132,34,12,9
https://www.tripadvisor.com/Hotel_Review-g187323-d2189496-Reviews-MEININGER_Hotel_Berlin_Mitte_Humboldthaus-Berlin.html#REVIEWS,MEININGER Hotel Berlin Mitte Humboldthaus,335,454,154,58,32
https://www.tripadvisor.com/Hotel_Review-g187323-d1737003-Reviews-Sir_Savigny_Hotel-Berlin.html#REVIEWS,Sir Savigny Hotel,535,313,109,42,28
https://www.tripadvisor.com/Hotel_Review-g187323-d234914-Reviews-The_Circus_Hostel-Berlin.html#REVIEWS,The Circus Hostel,999,338,56,16,10
https://www.tripadvisor.com/Hotel_Review-g187323-d643340-Reviews-St_Christopher_s_Inn_Berlin_Mitte-Berlin.html#REVIEWS,St Christopher's Inn Berlin Mitte,54,15,2,4,6
https://www.tripadvisor.com/Hotel_Review-g187323-d199360-Reviews-Crowne_Plaza_Berlin_City_Centre_Ku_damm_an_IHG_hotel-Berlin.html#REVIEWS,Crowne Plaza Berlin City Centre Ku'damm an IHG hotel,1218,1297,355,82,44
https://www.tripadvisor.com/Hotel_Review-g187323-d12819875-Reviews-MEININGER_Hotel_Berlin_East_Side_Gallery-Berlin.html#REVIEWS,MEININGER Hotel Berlin East Side Gallery,58,79,54,20,14
https://www.tripadvisor.com/Hotel_Review-g187323-d202455-Reviews-Hotel_Birgit_Berlin_Mitte-Berlin.html#REVIEWS,Hotel Birgit Berlin Mitte,28,67,29,12,6
https://www.tripadvisor.com/Hotel_Review-g187323-d1006459-Reviews-Lindemann_s-Berlin.html#REVIEWS,Lindemann's,445,321,74,15,13
